Lorenzo Schultz, 99, 3, 75, 93, 82, 65, 75, 93, 92, 84, 82, 48, 60,
Emerie Campbell, 9, 4, 77, 80, 84, 77, 60, 73, 81, 85, 87, 50, 89,
Macy Preston, 86, 4, 76, 92, 73, 87, 60, 74, 88, 73, 84, 49, 81,
Ella Roberson, 45, 4, 76, 89, 79, 87, 60, 76, 74, 83, 77, 49, 88,
Jeremias McCann, 91, 3, 76, 76, 92, 84, 77, 74, 94, 77, 85, 36, 71,
Shepherd Schmidt, 58, 1, 68, 73, 88, 49, 62, 69, 59, 67, 86, 87, 46,
Marcus Aurelius, 93, 4, 73, 71, 91, 75, 60, 73, 71, 67, 91, 49, 82,
Azalea Carson, 51, 4, 77, 70, 94, 89, 59, 81, 89, 69, 88, 48, 87,
Cain Bass, 74, 1, 68, 83, 73, 56, 53, 77, 72, 70, 75, 80, 57,
William Barton, 72, 3, 72, 86, 90, 65, 60, 74, 68, 61, 86, 55, 77,
Esmeralda Stein, 20, 4, 77, 87, 74, 92, 56, 78, 90, 84, 88, 50, 75,
Nala Good, 70, 4, 74, 89, 80, 80, 59, 85, 88, 70, 82, 45, 81,
Martha Maldonado, 66, 2, 71, 86, 93, 61, 87, 58, 56, 67, 76, 50, 68,
Yara Jaramillo, 48, 2, 68, 77, 77, 61, 80, 65, 62, 65, 80, 47, 65,
Jean-Jacques Rousseau, 71, 4, 76, 91, 85, 83, 60, 60, 82, 68, 89, 48, 83,
Noah Ferguson, 68, 3, 71, 72, 73, 62, 70, 86, 76, 79, 95, 48, 71,
Jaycee Bentley, 50, 2, 69, 80, 77, 57, 88, 63, 60, 73, 81, 45, 68,
Casey Gutierrez, 99, 3, 70, 81, 74, 83, 65, 89, 63, 84, 80, 31, 76,
Aristotle, 53, 1, 71, 89, 90, 54, 68, 59, 57, 60, 95, 79, 52,
Irene Patton, 84, 2, 66, 79, 78, 56, 77, 64, 57, 61, 87, 44, 60,
Alfredo Taylor, 99, 3, 70, 83, 77, 64, 61, 73, 94, 83, 78, 35, 60,
Erik Saunders, 82, 3, 73, 75, 90, 83, 77, 93, 79, 63, 88, 48, 59,
Mordechai Bond, 73, 3, 72, 84, 78, 72, 82, 80, 82, 74, 87, 38, 55,
Malakai McDonald, 32, 3, 70, 79, 82, 78, 61, 66, 69, 64, 82, 48, 69,
April Stanley, 5, 4, 76, 70, 92, 86, 59, 76, 83, 75, 85, 49, 93,
Nishida Kitaro, 70, 1, 70, 88, 88, 53, 68, 55, 73, 74, 77, 59, 50,
Ibn Arabi, 73, 3, 75, 78, 91, 70, 61, 89, 95, 80, 92, 34, 79,
Katherine Meadows, 3, 4, 71, 74, 72, 90, 55, 68, 74, 75, 84, 48, 75,
Lucca Roy, 43, 3, 70, 92, 76, 85, 61, 82, 67, 60, 83, 51, 58,
Clare Terry, 49, 2, 69, 71, 83, 62, 80, 57, 62, 71, 88, 42, 62,
Finley Yates, 56, 1, 69, 78, 92, 55, 73, 61, 56, 67, 87, 62, 51,
Benedict de Spinoza, 98, 2, 67, 76, 76, 70, 65, 62, 61, 64, 85, 52, 60,
Davis Little, 3, 1, 70, 76, 90, 58, 77, 69, 65, 63, 75, 81, 46,
Friedrich Ludwig Gottlob Frege, 72, 3, 70, 89, 85, 80, 61, 87, 62, 66, 79, 44, 68,
Kaitlyn Hansen, 13, 4, 75, 78, 83, 79, 60, 68, 79, 71, 94, 45, 87,
Marcos Chung, 64, 3, 73, 94, 92, 76, 65, 69, 93, 60, 84, 34, 65,
Harper Delacruz, 33, 2, 70, 79, 76, 66, 75, 66, 73, 75, 78, 44, 66,
Marcel Ellison, 72, 3, 71, 75, 83, 62, 60, 82, 80, 72, 87, 51, 71,
Adam Craig, 10, 3, 77, 82, 81, 74, 78, 72, 95, 71, 89, 52, 72,
Adley Estes, 89, 2, 70, 70, 85, 64, 90, 58, 66, 65, 79, 55, 61,
Ember Cummings, 66, 2, 69, 94, 80, 59, 72, 59, 60, 61, 93, 40, 66,
Simone de Beauvoir, 94, 4, 77, 92, 84, 90, 60, 80, 81, 76, 89, 49, 80,
Rene Valenzuela, 82, 1, 68, 87, 75, 52, 71, 51, 73, 66, 84, 64, 46,
Grayson Garner, 27, 3, 71, 85, 84, 64, 61, 86, 78, 72, 80, 52, 69,
Adelyn Grimes, 70, 2, 75, 85, 95, 74, 78, 59, 67, 80, 88, 48, 65,
Elijah Esparza, 4, 1, 70, 72, 79, 59, 71, 57, 63, 75, 79, 84, 54,
Rosa McDowell, 47, 4, 76, 91, 89, 83, 58, 64, 70, 74, 85, 49, 86,
Bennett Kennedy, 6, 1, 63, 71, 76, 47, 54, 57, 60, 62, 75, 68, 56,
Lilliana Roth, 72, 2, 71, 93, 83, 56, 83, 59, 72, 70, 83, 44, 55,
Hunter Cruz, 79, 2, 74, 93, 95, 73, 85, 59, 69, 80, 82, 40, 57,
Lydia Kennedy, 81, 2, 72, 87, 88, 59, 88, 55, 67, 69, 90, 40, 67,
Gage Martin, 27, 1, 70, 89, 85, 50, 67, 74, 66, 58, 78, 85, 57,
Leonidas Noble, 42, 1, 70, 92, 75, 46, 72, 59, 71, 63, 95, 62, 54,
Rocky Baker, 79, 3, 73, 92, 86, 61, 76, 63, 61, 76, 94, 41, 71,
Salem Ali, 76, 3, 74, 90, 84, 80, 67, 82, 76, 79, 86, 31, 73,
Ramona Walters, 76, 2, 77, 94, 90, 72, 89, 58, 65, 75, 93, 51, 67,
Makenzie Kramer, 35, 2, 72, 87, 84, 58, 89, 65, 74, 60, 95, 51, 55,
Lydia Terry, 35, 2, 73, 92, 93, 71, 86, 60, 57, 72, 77, 47, 66,
Colette Garrett, 83, 4, 76, 87, 79, 92, 60, 82, 90, 75, 84, 48, 74,
Alivia Holmes, 35, 4, 76, 84, 93, 91, 55, 76, 84, 76, 85, 46, 77,
Jacqueline Lyons, 89, 4, 78, 78, 92, 91, 60, 64, 77, 72, 94, 50, 91,
Marley Pennington, 31, 4, 76, 91, 90, 77, 60, 81, 74, 81, 91, 49, 76,
Giselle Fleming, 6, 4, 71, 72, 74, 81, 55, 74, 81, 71, 93, 46, 73,
Valentina Cherry, 13, 4, 73, 71, 73, 87, 60, 79, 74, 72, 90, 46, 90,
Joseph Ferguson, 35, 1, 69, 80, 71, 52, 63, 63, 69, 58, 84, 95, 54,
Ari Herring, 84, 2, 75, 85, 86, 75, 95, 56, 65, 68, 90, 44, 69,
Alisson York, 17, 2, 73, 82, 95, 71, 82, 62, 66, 78, 85, 45, 60,
Faith Maddox, 33, 4, 71, 88, 72, 89, 55, 74, 77, 69, 78, 47, 72,
Rosalia Sheppard, 47, 2, 70, 87, 70, 73, 78, 55, 61, 73, 78, 55, 60,
Ellis Bridges, 14, 2, 72, 95, 73, 71, 65, 60, 69, 65, 94, 49, 67,
Holden Garrison, 10, 1, 70, 90, 87, 45, 51, 60, 73, 66, 95, 80, 51,
Christopher Frazier, 17, 1, 70, 86, 93, 60, 67, 69, 61, 69, 82, 71, 49,
Jagger Dominguez, 10, 1, 68, 76, 86, 58, 57, 63, 67, 64, 88, 66, 57,
Lincoln Bender, 65, 1, 68, 88, 75, 50, 78, 70, 55, 56, 79, 74, 58,
Wilhelm Dilthey, 51, 4, 72, 77, 86, 75, 58, 70, 71, 73, 78, 49, 88,
Corbin Jenkins, 70, 1, 68, 86, 80, 53, 71, 72, 75, 57, 75, 61, 57,
Johnathan Gaines, 44, 3, 67, 74, 92, 69, 60, 81, 61, 60, 75, 49, 65,
Nadia Shepherd, 61, 4, 73, 83, 89, 89, 56, 60, 73, 69, 79, 47, 76,
Ariyah Little, 90, 4, 73, 72, 90, 86, 60, 61, 74, 75, 84, 45, 77,
Isabel Huynh, 19, 4, 78, 87, 72, 95, 58, 64, 83, 84, 92, 47, 84,
Caden Casey, 34, 1, 70, 90, 74, 48, 56, 69, 59, 74, 79, 93, 57,
Helena Jacobs, 41, 4, 77, 86, 95, 90, 60, 65, 83, 66, 91, 50, 76,
Alaric Fuller, 52, 1, 69, 78, 79, 59, 61, 74, 72, 70, 88, 59, 57,
Peter Abelard, 86, 3, 69, 76, 90, 61, 77, 76, 72, 69, 86, 41, 55,
Kimberly McFarland, 48, 2, 75, 91, 81, 71, 85, 55, 58, 85, 95, 50, 65,
Karter King, 35, 1, 67, 79, 70, 58, 69, 51, 71, 64, 76, 62, 56,
Elliott Berger, 42, 1, 71, 90, 74, 48, 76, 76, 59, 73, 86, 78, 59,
Fallon Santos, 80, 2, 69, 76, 85, 56, 89, 62, 61, 68, 83, 40, 64,
Mckenzie Hahn, 24, 2, 76, 92, 92, 67, 84, 69, 68, 70, 90, 53, 69,
Colson Singh, 76, 3, 76, 77, 93, 81, 72, 77, 87, 73, 84, 46, 77,
Kendrick Armstrong, 62, 1, 71, 93, 73, 58, 63, 72, 67, 59, 88, 88, 50,
Lukas David, 41, 1, 67, 70, 78, 60, 53, 59, 59, 68, 84, 75, 60,
Hayes Bernal, 54, 3, 72, 87, 88, 81, 70, 71, 60, 84, 75, 35, 72,
Melody Padilla, 20, 2, 70, 80, 95, 57, 86, 67, 63, 61, 79, 55, 56,
Aden Esparza, 97, 3, 70, 70, 94, 78, 68, 70, 88, 62, 89, 34, 55,
Hank Olson, 74, 3, 70, 74, 71, 72, 77, 66, 60, 82, 82, 44, 69,
Blaze Yoder, 77, 3, 74, 83, 79, 75, 82, 62, 93, 77, 75, 31, 72,
Giovanni Cole, 41, 3, 72, 91, 76, 67, 70, 69, 73, 66, 88, 52, 72,
Salvatore Gilmore, 25, 1, 70, 70, 78, 60, 77, 50, 74, 59, 88, 74, 58,
Olivia Castaneda, 5, 4, 77, 73, 87, 85, 57, 65, 86, 85, 83, 48, 92,
Aden Mitchell, 69, 1, 71, 76, 70, 54, 69, 52, 64, 70, 94, 94, 54,
Tobias Villarreal, 46, 3, 73, 80, 91, 68, 75, 67, 81, 61, 91, 52, 65,
Payton Farley, 48, 2, 71, 73, 71, 73, 90, 67, 74, 60, 84, 52, 67,
Dustin Guevara, 77, 3, 75, 93, 81, 81, 60, 94, 63, 73, 92, 54, 79,
Tatum Marsh, 99, 4, 78, 74, 93, 95, 55, 70, 87, 74, 92, 50, 82,
Mackenzie Valenzuela, 98, 2, 72, 71, 73, 71, 89, 58, 63, 80, 95, 48, 59,
Arthur Schopenhauer, 4, 2, 72, 87, 83, 72, 74, 59, 61, 78, 82, 50, 61,
Ares Shelton, 45, 1, 67, 76, 71, 49, 63, 62, 60, 75, 95, 73, 45,
Kayson Poole, 74, 3, 73, 86, 88, 68, 85, 66, 67, 82, 79, 50, 58,
Rivka Nunez, 76, 4, 75, 89, 73, 81, 55, 81, 73, 83, 86, 49, 86,
Armani Moreno, 24, 3, 70, 90, 92, 68, 66, 79, 72, 66, 80, 31, 69,
Michaela Galindo, 65, 4, 75, 89, 70, 91, 56, 63, 86, 68, 95, 45, 78,
Adelynn Nicholson, 89, 2, 75, 91, 86, 65, 93, 56, 56, 82, 84, 54, 66,
Kathryn Harrington, 30, 2, 71, 81, 92, 70, 67, 65, 61, 83, 80, 49, 63,
Jacqueline Powell, 83, 2, 74, 86, 84, 71, 73, 65, 74, 81, 85, 50, 64,
Jolie Tyler, 44, 4, 74, 86, 76, 84, 59, 69, 82, 67, 83, 48, 86,
Salvatore Combs, 4, 1, 67, 80, 84, 55, 51, 56, 69, 61, 84, 71, 56,
Oscar Eaton, 89, 3, 73, 87, 71, 63, 72, 66, 82, 77, 81, 51, 80,
Maliyah King, 49, 2, 70, 91, 86, 60, 74, 59, 72, 65, 81, 42, 61,
Dream Pierce, 95, 2, 69, 94, 87, 75, 67, 65, 55, 65, 75, 43, 67,
Alina Delacruz, 32, 4, 73, 81, 88, 76, 55, 68, 76, 78, 77, 46, 87,
Keenan Daugherty, 71, 1, 67, 79, 70, 52, 76, 60, 56, 62, 86, 69, 58,
Riley Foster, 97, 1, 66, 70, 89, 50, 64, 63, 68, 58, 77, 67, 58,
Thomas Hobbes, 76, 3, 72, 83, 76, 78, 82, 87, 67, 68, 82, 46, 72,
Aila Murillo, 59, 4, 78, 93, 93, 92, 56, 69, 86, 66, 86, 50, 86,
Bryan Wells, 60, 1, 68, 86, 87, 47, 58, 78, 73, 56, 85, 75, 50,
Madden O’brien, 84, 1, 71, 95, 78, 45, 73, 55, 60, 64, 81, 85, 58,
Matteo Zimmerman, 59, 3, 70, 78, 87, 75, 63, 86, 64, 69, 90, 35, 69,
Ellen Knapp, 73, 2, 67, 89, 83, 62, 65, 62, 64, 64, 77, 44, 58,
Titan Gibson, 9, 1, 69, 87, 85, 55, 51, 73, 70, 59, 91, 72, 59,
Logan Avila, 44, 1, 66, 87, 82, 55, 51, 73, 65, 62, 79, 70, 51,
Emmie Gates, 53, 2, 66, 83, 72, 56, 71, 64, 57, 66, 81, 46, 68,
Kole Patterson, 79, 3, 77, 89, 85, 81, 77, 76, 89, 80, 76, 37, 79,
Forest Roberson, 68, 1, 70, 78, 81, 49, 65, 78, 72, 61, 76, 93, 58,
Landon Daniels, 82, 1, 67, 92, 75, 46, 54, 56, 63, 56, 85, 82, 55,
Marie-Jean-Antoine-Nicolas de Caritat, 85, 3, 71, 77, 75, 65, 80, 72, 79, 61, 82, 54, 73,
Casey Mathis, 32, 3, 68, 78, 82, 63, 70, 89, 65, 75, 77, 40, 68,
Avicenna, 52, 2, 72, 87, 90, 66, 69, 68, 64, 64, 92, 50, 67,
Amina Douglas, 30, 4, 74, 71, 81, 79, 60, 81, 88, 85, 91, 47, 71,
Creed Townsend, 95, 1, 75, 90, 79, 54, 78, 80, 75, 70, 93, 84, 55,
Confucius, 54, 2, 70, 89, 71, 55, 84, 60, 74, 83, 79, 40, 56,
Mira Lynn, 83, 4, 75, 85, 94, 76, 55, 75, 76, 75, 87, 45, 87,
Leilany Orozco, 84, 2, 73, 86, 83, 73, 92, 65, 58, 84, 89, 43, 55,
Isabella Herman, 29, 4, 75, 76, 75, 87, 59, 76, 87, 83, 78, 45, 92,
Rosa Holloway, 16, 4, 75, 92, 89, 79, 60, 77, 81, 67, 89, 46, 80,
Nicholas Goatifi, 79, 4, 76, 78, 92, 94, 59, 69, 84, 67, 76, 48, 93,
Ariyah Washington, 33, 2, 70, 71, 88, 73, 66, 55, 60, 66, 95, 51, 66,
Timothy Parrish, 36, 1, 73, 78, 92, 60, 63, 75, 60, 70, 88, 95, 55,
Maximiliano Buck, 71, 1, 68, 75, 82, 46, 74, 66, 58, 63, 90, 76, 56,
Harlan Fuentes, 40, 1, 62, 74, 74, 46, 60, 50, 62, 65, 75, 55, 52,
Memphis Shaffer, 57, 3, 69, 85, 75, 61, 70, 72, 68, 67, 89, 32, 75,
Margaret Simpson, 34, 4, 73, 78, 77, 75, 55, 60, 89, 77, 83, 50, 75,
Brennan McConnell, 68, 3, 70, 70, 84, 79, 69, 78, 63, 82, 90, 37, 61,
Jaxson Trejo, 41, 1, 72, 95, 85, 48, 70, 59, 57, 68, 88, 90, 54,
Lorelei Collins, 34, 2, 66, 80, 73, 62, 87, 63, 65, 62, 75, 41, 55,
Louise Price, 17, 2, 71, 76, 82, 64, 83, 63, 72, 75, 84, 52, 55,
Kieran Johnson, 78, 1, 69, 71, 91, 47, 79, 72, 59, 57, 95, 70, 56,
Megan Mason, 76, 4, 79, 86, 80, 95, 58, 70, 88, 69, 91, 50, 94,
Aileen Myers, 74, 2, 74, 77, 85, 74, 92, 64, 70, 80, 86, 53, 57,
Bobby Maddox, 87, 1, 70, 79, 76, 56, 68, 59, 61, 63, 90, 90, 48,
Danna Turner, 44, 4, 73, 88, 86, 76, 55, 66, 77, 74, 77, 49, 75,
Noam Chomsky, 44, 3, 71, 74, 78, 79, 80, 77, 67, 72, 79, 54, 56,
Sir Bernard Williams, 5, 1, 68, 77, 72, 48, 75, 54, 55, 71, 94, 72, 56,
Chloe Tang, 24, 2, 75, 85, 86, 57, 95, 69, 73, 70, 93, 53, 70,
Chanel Lowery, 70, 2, 68, 74, 89, 58, 86, 57, 55, 67, 83, 44, 63,
Kaison Deleon, 14, 1, 66, 88, 75, 59, 65, 79, 59, 56, 85, 66, 48,
Andi Goodman, 26, 4, 77, 88, 82, 93, 60, 75, 81, 70, 88, 48, 86,
Cyrus Arias, 7, 1, 71, 75, 87, 59, 73, 69, 72, 56, 78, 87, 60,
Braelynn Vargas, 67, 2, 70, 73, 84, 56, 94, 68, 60, 81, 75, 53, 61,
Arthur Myers, 57, 1, 68, 71, 78, 48, 55, 77, 70, 68, 90, 87, 46,
Melina Ballard, 3, 2, 70, 84, 74, 62, 86, 57, 61, 67, 88, 53, 59,
Davion Norton, 55, 1, 68, 73, 95, 57, 68, 65, 56, 56, 87, 77, 51,
Amy Ruiz, 53, 2, 69, 82, 71, 59, 67, 58, 72, 72, 94, 43, 64,
Kylan McMillan, 21, 3, 76, 81, 85, 85, 65, 86, 79, 82, 94, 45, 70,
Alana Hayden, 92, 4, 74, 84, 93, 76, 57, 77, 75, 74, 89, 49, 70,
Laylah Blair, 4, 2, 70, 82, 79, 55, 94, 67, 58, 73, 87, 47, 61,
Atreus Montgomery, 6, 1, 69, 80, 89, 57, 65, 51, 61, 64, 80, 77, 53,
Georg Wilhelm Friedrich Hegel, 91, 1, 66, 72, 80, 53, 65, 58, 64, 72, 80, 64, 45,
Giavanna Humphrey, 72, 2, 68, 89, 77, 70, 68, 70, 59, 72, 77, 40, 64,
Jakobe Santiago, 79, 3, 73, 78, 87, 79, 66, 74, 95, 60, 83, 37, 73,
Aliana Hall, 90, 4, 76, 90, 75, 92, 55, 65, 81, 73, 88, 49, 84,
Trent Cameron, 92, 3, 72, 87, 81, 69, 61, 85, 93, 73, 76, 44, 70,
Kylee Bishop, 22, 2, 71, 71, 79, 64, 73, 65, 73, 85, 94, 42, 61,
Juliana Hayes, 46, 2, 73, 92, 94, 62, 81, 55, 62, 68, 88, 53, 62,
Riggs Delacruz, 20, 3, 71, 85, 78, 65, 60, 67, 94, 68, 91, 34, 66,
Valentin Potter, 78, 1, 74, 82, 92, 58, 71, 53, 56, 75, 95, 86, 56,
Haven McGuire, 44, 2, 71, 86, 84, 62, 66, 69, 65, 81, 92, 53, 56,
Bonnie Sampson, 41, 4, 78, 95, 86, 91, 56, 64, 89, 67, 84, 49, 86,
Kamryn Pittman, 49, 1, 69, 75, 81, 59, 58, 77, 55, 64, 93, 93, 50,
Drake Ortega, 67, 1, 68, 79, 87, 49, 52, 51, 62, 67, 93, 84, 46,
Liana Campbell, 44, 4, 73, 72, 78, 85, 57, 65, 78, 76, 79, 50, 88,
Bo Wu, 62, 3, 69, 76, 95, 74, 60, 63, 69, 77, 76, 36, 59,
Odin Schwartz, 5, 1, 74, 88, 88, 50, 80, 80, 66, 65, 95, 83, 57,
Luciano Dawson, 40, 3, 74, 95, 87, 80, 82, 63, 78, 63, 78, 33, 71,
Royce Singleton, 21, 1, 67, 87, 76, 51, 70, 57, 58, 55, 85, 64, 57,
Mohamed Martinez, 38, 1, 69, 76, 94, 59, 79, 75, 62, 64, 77, 61, 50,
Mason Osborne, 46, 1, 69, 74, 94, 51, 52, 51, 69, 62, 85, 93, 49,
Sage Moses, 79, 3, 71, 79, 93, 63, 64, 88, 63, 80, 91, 47, 61,
Jean-Paul Sartre, 4, 2, 71, 72, 70, 74, 79, 57, 73, 66, 93, 48, 68,
Phillip Lucero, 53, 3, 72, 92, 75, 82, 74, 62, 63, 71, 82, 47, 68,
Chanel Manning, 23, 2, 71, 74, 93, 58, 88, 63, 63, 71, 80, 55, 62,
Legend Leach, 87, 1, 71, 72, 95, 56, 79, 78, 61, 55, 95, 81, 46,
Willard Van Orman Quine, 52, 1, 66, 85, 89, 49, 53, 77, 67, 55, 79, 71, 50,
Della Blackburn, 72, 2, 69, 76, 84, 61, 70, 65, 67, 80, 81, 48, 58,
Allen Mora, 2, 1, 68, 79, 74, 60, 65, 67, 62, 68, 86, 59, 60,
Grant Murray, 62, 3, 68, 84, 83, 67, 64, 85, 80, 73, 75, 32, 57,
Rylan Frank, 95, 2, 73, 90, 94, 74, 80, 57, 59, 78, 78, 42, 65,
Berkley Murillo, 7, 2, 72, 89, 82, 62, 80, 60, 64, 75, 95, 41, 64,
Henrik Finley, 65, 3, 70, 83, 83, 61, 60, 60, 72, 80, 86, 33, 76,
Cassidy Giles, 67, 4, 74, 87, 82, 81, 57, 62, 80, 81, 87, 46, 73,
Cayson Herring, 48, 1, 71, 82, 90, 58, 75, 63, 71, 58, 82, 81, 50,
Leandro Trujillo, 8, 3, 73, 91, 88, 71, 62, 67, 76, 81, 84, 43, 69,
Aries Cortes, 49, 1, 72, 79, 90, 58, 71, 74, 72, 71, 94, 67, 50,
Will Whitehead, 18, 3, 74, 74, 95, 82, 73, 69, 73, 70, 93, 47, 67,
Iris Meyer, 58, 2, 70, 92, 86, 75, 67, 66, 74, 63, 77, 48, 55,
Rudolf Carnap, 4, 3, 69, 75, 71, 65, 78, 74, 93, 75, 83, 33, 56,
Talia Kirby, 64, 4, 75, 86, 81, 85, 60, 72, 79, 69, 80, 47, 93,
Cheyenne Thornton, 31, 4, 76, 86, 75, 95, 59, 70, 77, 69, 87, 47, 90,
Braylen Davenport, 35, 1, 68, 91, 77, 54, 73, 76, 56, 63, 92, 55, 52,
Adan McIntyre, 46, 3, 73, 83, 78, 71, 83, 60, 71, 71, 93, 32, 77,
Carolyn Magana, 42, 4, 74, 70, 80, 94, 57, 85, 79, 83, 87, 45, 75,
Iris Hoover, 73, 2, 71, 73, 87, 61, 95, 55, 71, 67, 92, 43, 56,
Madalyn Castro, 32, 4, 71, 75, 85, 82, 57, 65, 70, 75, 80, 47, 75,
Augustine Kelley, 28, 3, 71, 74, 85, 72, 68, 68, 76, 82, 89, 37, 62,
Ronald Ball, 1, 0, 69, 74, 91, 56, 58, 61, 69, 62, 76, 82, 57,
Riggs Goodwin, 30, 1, 71, 93, 80, 49, 80, 69, 63, 57, 91, 78, 49,
Hannah Arendt, 69, 3, 78, 95, 76, 85, 84, 80, 88, 74, 82, 55, 70,
Aurora Hicks, 56, 2, 67, 73, 84, 60, 69, 57, 58, 81, 82, 49, 55,
Lia Frank, 82, 4, 74, 85, 74, 85, 58, 83, 84, 75, 82, 49, 81,
Leroy Ponce, 83, 1, 69, 84, 81, 56, 71, 70, 58, 68, 75, 71, 60,
Remi McKee, 54, 1, 69, 71, 89, 47, 79, 68, 61, 57, 86, 79, 53,
Camille Alexander, 84, 4, 76, 87, 92, 95, 60, 82, 73, 70, 82, 49, 77,
Aileen Merritt, 34, 2, 71, 93, 81, 74, 84, 57, 55, 68, 81, 49, 58,
Kenzo Gates, 66, 3, 70, 81, 80, 79, 60, 80, 66, 79, 86, 32, 71,
Eden Gallagher, 75, 2, 67, 79, 83, 63, 67, 58, 55, 80, 81, 41, 58,
Walker Giles, 100, 3, 73, 72, 72, 75, 75, 63, 90, 69, 87, 37, 80,
Bridget Dillon, 55, 2, 71, 90, 84, 66, 74, 67, 75, 75, 77, 43, 57,
